ID,y
166,0.9457288018225015
167,0.9457124350559208
168,0.9456960682893415
169,0.9456797015227606
170,0.9456633347561806
171,0.9456469679896004
172,0.9456306012230206
173,0.9456142344564399
174,0.9455978676898605
175,0.9455815009232801
176,0.9455651341567001
177,0.9455487673901198
178,0.9455324006235396
179,0.9455160338569591
180,0.9454996670903796
181,0.9454833003237993
182,0.9454669335572196
183,0.9454505667906391
184,0.9454342000240595
185,0.9454178332574784
186,0.9454014664908993
187,0.9453850997243193
188,0.9453687329577388
189,0.9453523661911584
190,0.9453359994245781
191,0.9453196326579983
192,0.9453032658914179
193,0.9452868991248383
194,0.9452694938937037
195,0.945252087018016
196,0.9452346801423298
197,0.9452172732666427
198,0.9451998663909557
199,0.945182459515269
200,0.9451650526395815
201,0.9451476457638944
202,0.945130238888208
203,0.9451128320125218
204,0.9450954251368343
205,0.9450780182611475
206,0.9450606113854606
207,0.9450432045097735
208,0.9450257976340865
209,0.9450083907583996
210,0.9449909838827127
211,0.9449735770070257
212,0.9449561701313395
213,0.944938763255652
214,0.9449213563799653
215,0.944903949504278
216,0.9448865426285914
217,0.9448691357529045
218,0.9448517288772181
219,0.9448343220015308
220,0.944816915125844
221,0.9447995082501562
222,0.9447821013744696
223,0.9447646944987834
224,0.9447472876230955
225,0.9447298807474093
226,0.9447124738717229
227,0.9446950669960351
228,0.9446776601203483
229,0.9446602532446619
230,0.944642846368975
231,0.9446254394932875
232,0.9446080326176004
233,0.9445906257419133
234,0.9445732188662265
235,0.9445558119905405
236,0.944538405114853
237,0.9445209982391657
238,0.9445035913634793
239,0.9444861844877918
240,0.9444687776121047
241,0.9444513707364185
242,0.9444339638607321
243,0.944416556985045
244,0.9443991501093582
245,0.9443817432336713
246,0.9443643363579842
247,0.9443469294822963
248,0.9456782557789841
249,0.9480442611017198
250,0.9504102664244561
251,0.9527762717471916
252,0.9551422770699275
253,0.9575082823926632
254,0.9598742877153993
255,0.962240293038135
256,0.9646062983608711
257,0.966972303683607
258,0.9693383090063427
259,0.9717043143290792
260,0.9740703196518156
261,0.9764363249745504
262,0.9788023302972862
263,0.9811683356200219
264,0.9835343409427583
265,0.984649791293439
266,0.9856732787522363
267,0.9792323265642476
268,0.9655815339293773
269,0.9488662848311545
270,0.9237192965892301
271,0.8973776382055884
272,0.8635349222603873
273,0.8218333666769221
274,0.7748294530804493
275,0.7243381545989828
276,0.6738468561175163
277,0.6233555576360502
278,0.5625922384988172
279,0.4778852108865542
280,0.3931781832742888
281,0.308471155662025
282,0.22376412804976087
283,0.13905710043749675
284,0.05435007282523108
285,-0.03035695478703193
286,-0.11506398239929633
287,-0.19977101001156172
288,-0.28447803762382434
289,-0.3691850652360912
290,-0.45389209284835325
291,-0.5310993116173571
292,-0.5875524691878782
293,-0.6440056267584003
294,-0.7004587843289236
295,-0.7569119418994452
296,-0.8133650994699695
297,-0.869821414925857
298,-0.9013960161127716
299,-0.9183554695666751
300,-0.9352616857539227
301,-0.9496318029675459
302,-0.9639991601436675
303,-0.9743854088546583
304,-0.9730120502355023
305,-0.9716358673586944
306,-0.9702596844818865
307,-0.9688835016050786
308,-0.967507318728271
309,-0.9661311358514626
310,-0.9647495820874861
311,-0.9632923646936637
312,-0.9618351472998423
313,-0.9603779299060204
314,-0.9589207125121991
315,-0.9574634951183771
316,-0.9560062777245555
317,-0.9545490603307338
318,-0.953091842936912
319,-0.9516346255430905
320,-0.9501774081492691
321,-0.9487201907554469
322,-0.9472629733616251
323,-0.9458057559678031
324,-0.9443485385739817
325,-0.9433579655160167
326,-0.9435253700752286
327,-0.9436927746344415
328,-0.9438601791936528
329,-0.9440275837528657
330,-0.9441949883120774
331,-0.94436239287129
332,-0.9445297974305022
333,-0.9446972019897149
334,-0.9448646065489263
335,-0.9450320111081387
336,-0.9451994156673509
337,-0.9453668202265633
338,-0.9455342247857748
339,-0.9457016293449872
340,-0.9458690339041996
341,-0.9460364384634126
342,-0.9462038430226245
343,-0.9463712475818364
344,-0.9465386521410489
345,-0.946706056700261
346,-0.9468734612594731
347,-0.9470408658186853
348,-0.9472082703778975
349,-0.9473756749371098
350,-0.9475430794963218
351,-0.9477104840555342
352,-0.9478778886147463
353,-0.9480452931739587
354,-0.9482126977331706
355,-0.948380102292383
356,-0.9485475068515951
357,-0.9487149114108073
358,-0.9488823159700194
359,-0.9490497205292319
360,-0.9492171250884442
361,-0.9493845296476563
362,-0.9495519342068683
363,-0.9497193387660806
364,-0.9498867433252928
365,-0.9500541478845048
366,-0.9502215524437174
367,-0.9503889570029296
368,-0.9505563615621414
369,-0.9507237661213537
370,-0.9508911706805657
371,-0.9510585752397782
372,-0.95122597979899
373,-0.9513933843582025
374,-0.9515581109992477
375,-0.9515877056806918
376,-0.9513701219463901
377,-0.9511525382120887
378,-0.9509349544777865
379,-0.9507173707434851
380,-0.9504997870091835
381,-0.9502822032748817
382,-0.9500646195405803
383,-0.9498470358062783
384,-0.949629452071977
385,-0.9494118683376752
386,-0.9491942846033733
387,-0.9489767008690717
388,-0.9487591171347702
389,-0.9485415334004685
390,-0.9483239496661671
391,-0.9481063659318653
392,-0.9478887821975636
393,-0.9476711984632618
394,-0.9474536147289601
395,-0.9472360309946586
396,-0.9470184472603569
397,-0.9468008635260552
398,-0.9465832797917537
399,-0.9463656960574518
400,-0.9461481123231499
401,-0.9459305285888489
402,-0.9457129448545466
403,-0.945495361120245
404,-0.9452777773859437
405,-0.945060193651642
406,-0.9448426099173401
407,-0.9446250261830381
408,-0.9444074424487366
409,-0.9441898587144353
410,-0.9439722749801336
411,-0.9437546912458317
412,-0.9435371075115303
413,-0.9433195237772283
414,-0.9431019400429269
415,-0.9428843563086253
416,-0.9426667725743234
417,-0.9424491888400219
418,-0.9422316051057202
419,-0.9420140213714184
420,-0.9417964376371171
421,-0.9415788539028154
422,-0.9413612701685137
423,-0.9411436864342116
424,-0.9409261026999098
425,-0.9407085189656091
426,-0.9404909352313067
427,-0.940273351497005
428,-0.9400557677627036
429,-0.9398381840284018
430,-0.9396206002941
431,-0.9394030165597984
432,-0.9391854328254969
433,-0.9389678490911949
434,-0.9387502653568935
435,-0.9385326816225918
436,-0.9383539289990285
437,-0.9383916166199773
438,-0.9384293042409255
439,-0.9385989395860437
440,-0.9391293652996766
441,-0.939659791013309
442,-0.9402280909931251
443,-0.9407932538032509
444,-0.9414113704087035
445,-0.9420297752230493
446,-0.9426481800373954
447,-0.9432665848517414
448,-0.9438849896660878
449,-0.9445033944804331
450,-0.9451217992947798
451,-0.9457402041091254
452,-0.9463586089234717
453,-0.9469770137378172
454,-0.9475954185521631
455,-0.9482138233665093
456,-0.9488322281808548
457,-0.9494506329952008
458,-0.9500690378095473
459,-0.9506874426238932
460,-0.9513058474382388
461,-0.9519242522525847
462,-0.952542657066931
463,-0.9531610618812769
464,-0.953779466695623
465,-0.9543978715099686
466,-0.9550162763243149
467,-0.955634681138661
468,-0.9562530859530063
469,-0.9568714907673525
470,-0.9574898955816985
471,-0.9581083003960447
472,-0.95872670521039
473,-0.959345110024737
474,-0.9599635148390829
475,-0.9605819196534284
476,-0.9612003244677744
477,-0.9618187292821203
478,-0.9624371340964661
479,-0.9630555389108117
480,-0.9636739437251581
481,-0.9642923485395041
482,-0.9649107533538501
483,-0.965529158168196
484,-0.966147562982542
485,-0.9660979469255877
486,-0.9651651842560065
487,-0.964232421586425
488,-0.9632996589168433
489,-0.962366896247262
490,-0.961422941696136
491,-0.9604789802562866
492,-0.9595350188164368
493,-0.9585910573765872
494,-0.9576470959367376
495,-0.9567031344968882
496,-0.9557591730570383
497,-0.9548152116171889
498,-0.9538712501773392
499,-0.9529272887374892
500,-0.9519833272976399
501,-0.9510393658577903
502,-0.9500954044179406
503,-0.949151442978091
504,-0.9482074815382413
505,-0.947263520098392
506,-0.9463195586585422
507,-0.9453755972186926
508,-0.9444316357788434
509,-0.9434876743389933
510,-0.9425437128991435
511,-0.9415997514592938
512,-0.9406557900194444
513,-0.9397118285795947
514,-0.938767867139745
515,-0.9378239056998953
516,-0.936879944260046
517,-0.9359359828201965
518,-0.9349920213803466
519,-0.9340480599404971
520,-0.9331040985006473
521,-0.9321601370607977
522,-0.9312161756209484
523,-0.9302722141810986
524,-0.9293282527412492
525,-0.9283842913013991
526,-0.9274403298615496
527,-0.9264963684216998
528,-0.9255524069818505
529,-0.9246084455420006
530,-0.9239844018013432
531,-0.9236013762238044
532,-0.9233616177721214
533,-0.9250907680584821
534,-0.92703019875336
535,-0.9314574675331998
536,-0.9360273124451309
537,-0.940629272248018
538,-0.9452312320509044
539,-0.9498331918537906
540,-0.9544351516566771
541,-0.9590371114595639
542,-0.9636390712624496
543,-0.968241031065336
544,-0.9728429908682223
545,-0.9774449506711087
546,-0.9820469104739951
547,-0.9865018810490722
548,-0.9907729683181388
549,-0.9950440555872049
550,-0.9993151428562703
551,-1.003586230125336
552,-0.9925185573267707
553,-0.9739351543878307
554,-0.9553517514488894
555,-0.9367683485099483
556,-0.9135573790409695
557,-0.8822232678532247
558,-0.8463093320497557
559,-0.804236010405659
560,-0.7577443669611665
561,-0.710177828272436
562,-0.6487198960638069
563,-0.5816530175848553
564,-0.5116627168790073
565,-0.4447453842587768
566,-0.3741351469703595
567,-0.2818524527488881
568,-0.1900854134852269
569,-0.09831837422156542
570,-0.016057679488300503
571,0.06273447344783101
572,0.1399736251419016
573,0.23821558344691163
574,0.33645754175192144
575,0.41277903570956753
576,0.4803737561696534
577,0.548144978459849
578,0.611780073703189
579,0.672495761203621
580,0.7332114487040543
581,0.7939271362044812
582,0.839727735446197
583,0.8682866694723904
584,0.8968456034985869
585,0.9254313898882581
586,0.9472880815688732
587,0.9679890894702269
588,0.9849710448245138
589,0.9893818626444778
590,0.9935089750426486
591,0.992751096659294
592,0.9903677126027727
593,0.9860138955546708
594,0.9817992586302845
595,0.9776919805793914
596,0.9735847025284984
597,0.9694774244776053
598,0.9653701464267118
599,0.9612628683758183
600,0.9571555903249255
601,0.9530483122740322
602,0.9489410342231387
603,0.9448337561722456
604,0.9407264781213521
605,0.9366192000704586
606,0.9325119220195658
607,0.9284046439686723
608,0.9243090772231667
609,0.9203173175826945
610,0.9163739088918793
611,0.9149210513094151
612,0.9134681937269503
613,0.914050148523608
614,0.9156843673168914
615,0.9173185861101752
616,0.9189528049034589
617,0.9205870236967423
618,0.9222212424900263
619,0.9238554612833098
620,0.9254896800765934
621,0.9271238988698772
622,0.9287581176631609
623,0.9303923364564443
624,0.9320265552497279
625,0.9336607740430117
626,0.9352949928362954
627,0.936929211629579
628,0.9385634304228628
629,0.9401976492161465
630,0.9418318680094305
631,0.9434660868027137
632,0.9451003055959976
633,0.9467345243892814
634,0.9483687431825648
635,0.9500029619758484
636,0.9516371807691321
637,0.9532713995624159
638,0.9549056183556993
639,0.9565398371489832
640,0.9581740559422668
641,0.9598082747355504
642,0.961442493528834
643,0.9630767123221177
644,0.9647109311154013
645,0.9661595709390406
646,0.9671669136422564
647,0.9681742563454719
648,0.9686395131197693
649,0.9685832282731074
650,0.9685269434264455
651,0.9684706585797836
652,0.9684143737331216
653,0.9683580888864595
654,0.9683018040397976
655,0.9682455191931357
656,0.9681892343464734
657,0.967771334330133
658,0.9670720277057224
659,0.9663727210813121
660,0.9656734144569014
661,0.9649741078324915
662,0.9642748012080807
663,0.96357549458367
664,0.9628761879592597
665,0.9621768813348496
666,0.9614775747104393
667,0.9607782680860287
668,0.9600789614616184
669,0.9593796548372077
670,0.9586803482127974
671,0.957981041588387
672,0.9572734493104814
673,0.9565445345240228
674,0.9558156197375641
675,0.9550867049511059
676,0.9543577901646473
677,0.9536288753781889
678,0.9528999605917304
679,0.952171045805272
680,0.9514421310188131
681,0.9507132162323549
682,0.9499843014458965
683,0.9492553866594376
684,0.9485264718729797
685,0.9477975570865212
686,0.9470686423000626
687,0.9463397275136042
688,0.9456108127271458
689,0.9448818979406871
690,0.9441529831542289
691,0.9434240683677703
692,0.9426951535813116
693,0.9419662387948534
694,0.941237324008395
695,0.9405084092219368
696,0.9397794944354779
697,0.9390505796490197
698,0.9383216648625611
699,0.9375927500761027
700,0.9368638352896445
701,0.9361349205031856
702,0.9354060057167274
703,0.9350624959438171
704,0.9349522165435903
705,0.9348419371433639
706,0.9347316577431374
707,0.9346213783429106
708,0.9345110989426842
709,0.9344008195424572
710,0.9342905401422307
711,0.9341802607420043
712,0.9340699813417775
713,0.9339597019415512
714,0.9338494225413244
715,0.9337391431410978
716,0.9336288637408711
717,0.9335185843406447
718,0.9334083049404179
719,0.9332980255401914
720,0.9331877461399646
721,0.933077466739738
722,0.9329671873395115
723,0.9328569079392849
724,0.9327466285390581
725,0.933115173349733
726,0.9338422271086494
727,0.9349178415055369
728,0.9366005380458052
729,0.9373959825291388
730,0.9381914270124722
731,0.9389868714958055
732,0.9397823159791389
733,0.9405777604624724
734,0.9413732049458056
735,0.9421686494291389
736,0.9429026140429854
737,0.9436249729408343
738,0.944347331838682
739,0.9450696907365311
740,0.9457920496343794
741,0.946514408532228
742,0.9472367674300765
743,0.9479591263279253
744,0.9486814852257733
745,0.949403844123622
746,0.9501262030214704
747,0.9508485619193191
748,0.9515709208171678
749,0.9522932797150162
750,0.9530547662384036
751,0.9543399793143389
752,0.9556251923902738
753,0.9569104054662091
754,0.9581956185421444
755,0.9594808316180791
756,0.9606933937286012
757,0.9614139253780748
758,0.9621344570275484
759,0.962854988677022
760,0.9636734484263919
761,0.9645439018081728
762,0.9654143551899533
763,0.966284808571734
764,0.9670728837150816
765,0.967152690240186
766,0.9671673039072318
767,0.9674275673639535
768,0.9676878308206748
769,0.9679480942773963
770,0.9682083577341175
771,0.968468621190839
772,0.9687288846475602
773,0.9689891481042815
774,0.969249411561003
775,0.9695096750177249
776,0.9697699384744455
777,0.9700302019311672
778,0.9702904653878884
779,0.9705507288446099
780,0.9708109923013314
781,0.9710712557580529
782,0.9699878239381728
783,0.9680257406359075
784,0.966063657333642
785,0.9641015740313769
786,0.9621394907291109
787,0.9601774074268455
788,0.9582153241245802
789,0.9562532408223144
790,0.9542911575200491
791,0.9523290742177833
792,0.950366990915518
793,0.9484049076132522
794,0.9464428243109871
795,0.9444807410087218
796,0.9425186577064558
797,0.9405565744041905
798,0.9384892275070095
799,0.9362772331209618
800,0.9340652387349143
801,0.9318532443488662
802,0.9296412499628185
803,0.9274292555767708
804,0.9252172611907229
805,0.9230052668046754
806,0.9209328009680479
807,0.9190269528520706
808,0.9171211047360929
809,0.9152152566201154
810,0.9133094085041377
811,0.91140356038816
812,0.9105551718886707
813,0.9100678247889572
814,0.9102498368218895
815,0.9105509273925186
816,0.9108520179631471
817,0.9130246619886736
818,0.9160068904640132
819,0.9194504874281685
820,0.924957883459791
821,0.9305103479185753
822,0.9360628123773601
823,0.9416152768361455
824,0.9471677412949301
825,0.9527202057537142
826,0.9582726702125001
827,0.963759993744229
828,0.9692002873818045
829,0.9746405810193807
830,0.9800808746569561
831,0.9855211682945316
832,0.9909614619321075
833,0.9964017555696832
834,1.0001702268305372
835,1.001502392573288
836,0.997033649606739
837,0.9889073607029767
838,0.9805930651086839
839,0.9675900335550772
840,0.9485931854693127
841,0.9233496844389238
842,0.8959000280221939
843,0.8681861255380744
844,0.840472223053958
845,0.7938120861838799
846,0.7374275142790107
847,0.6810429423741456
848,0.6200904813315263
849,0.5530839771701578
850,0.48245234360402167
851,0.40381120498179524
852,0.32496472177015634
853,0.24250947704467984
854,0.15734382613281472
855,0.07217817522096315
856,-0.012987475690885208
857,-0.09815312660275033
858,-0.183126045703566
859,-0.26675741802497677
860,-0.3503887903463875
861,-0.4340201626678082
862,-0.5176515349892196
863,-0.6012829073106225
864,-0.6625118298581778
865,-0.707024500066991
866,-0.7515371702758109
867,-0.7960498404846326
868,-0.8405601260956918
869,-0.8803196557609774
870,-0.9088909613522482
871,-0.9335161968225894
872,-0.9581414322929287
873,-0.982766667763273
874,-0.9933871244584948
875,-0.9901453929617536
876,-0.9869036614650113
877,-0.9836619299682701
878,-0.9804201984715282
879,-0.9771784669747862
880,-0.9739367354780446
881,-0.9706950039813026
882,-0.9674532724845606
883,-0.9642115409878191
884,-0.9609698094910777
885,-0.957728077994336
886,-0.9544863464975939
887,-0.9512446150008527
888,-0.9480028835041112
889,-0.9447611520073691
890,-0.9415194205106274
891,-0.938277689013886
892,-0.9350359575171432
893,-0.9317942260204021
894,-0.9285524945236612
895,-0.925310763026918
896,-0.9220690315301765
897,-0.9188353278147754
898,-0.918957038808312
899,-0.9192058697556471
900,-0.920578796994746
901,-0.9219517242338457
902,-0.9233246514729441
903,-0.9246975787120427
904,-0.926070505951142
905,-0.9274434331902413
906,-0.9288163604293405
907,-0.930189287668439
908,-0.9315622149075373
909,-0.9329351421466365
910,-0.9343080693857359
911,-0.9356809966248346
912,-0.9370539238639342
913,-0.9384268511030326
914,-0.9397997783421319
915,-0.9411727055812313
916,-0.94254563282033
917,-0.9439185600594286
918,-0.9452914872985276
919,-0.9466644145376271
920,-0.9480373417767258
921,-0.9494102690158253
922,-0.9507831962549238
923,-0.952156123494023
924,-0.9535290507331222
925,-0.9549019779722208
926,-0.9562749052113199
927,-0.9576478324504187
928,-0.9590207596895179
929,-0.9603936869286172
930,-0.9617666141677157
931,-0.9630617498857954
932,-0.9643218546233725
933,-0.9655819593609487
934,-0.9668420640985251
935,-0.9681004553664732
936,-0.9685008498832122
937,-0.9689012443999496
938,-0.9693016389166885
939,-0.9697020334334265
940,-0.9701024279501649
941,-0.970502822466902
942,-0.9701431436323277
943,-0.9693610959951721
944,-0.9685790483580163
945,-0.9677970007208607
946,-0.9670149530837044
947,-0.9662329054465494
948,-0.9654508578093938
949,-0.9646688101722383
950,-0.9638867625350827
951,-0.963104714897927
952,-0.9623226672607711
953,-0.961540619623616
954,-0.9607585719864602
955,-0.959976524349304
956,-0.9591944767121487
957,-0.9584124290749931
958,-0.9576303814378375
959,-0.9568483338006815
960,-0.9560662861635261
961,-0.9552842385263707
962,-0.9545021908892146
963,-0.9537201432520597
964,-0.9529380956149037
965,-0.9521560479777484
966,-0.9513740003405919
967,-0.9505919527034363
968,-0.9498099050662817
969,-0.9490278574291253
970,-0.9482458097919704
971,-0.9474637621548142
972,-0.9466817145176585
973,-0.9458996668805035
974,-0.9451176192433477
975,-0.9443355716061923
976,-0.9435535239690357
977,-0.94277147633188
978,-0.9419894286947252
979,-0.9412073810575696
980,-0.9404253334204135
981,-0.9396432857832574
982,-0.9388612381461022
983,-0.9380791905089463
984,-0.9372971428717918
985,-0.9365150952346357
986,-0.9357330475974794
987,-0.9349509999603244
988,-0.9341689523231687
989,-0.933386904686013
990,-0.9326048570488576
991,-0.9318228094117015
992,-0.9310407617745461
993,-0.9302587141373909
994,-0.9294766665002347
995,-0.9296739560867413
996,-0.9315886658867732
997,-0.9335033756868053
998,-0.9354180854868375
999,-0.9373327952868693
